professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,pro_feedback,pro_respected,pro_homework,pro_accessible,pro_ready,pro_participation,pro_skip,pro_inspirational,pro_graded,pro_teheavy,pro_group,pro_criteria,pro_hilarious,pro_quizzes,pro_amazing,pro_leheavy,pro_caring,pro_credit,pro_papers,pro_tough,num_student,post_date,name_onlines,name_not_onlines,student_star,online,offline,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,stu_feedback,stu_respected,stu_homework,stu_accessible,stu_ready,stu_participation,stu_skip,stu_inspirational,stu_graded,stu_teheavy,stu_group,stu_criteria,stu_hilarious,stu_quizzes,stu_amazing,stu_leheavy,stu_caring,stu_credit,stu_papers,stu_tough,help_useful,help_not_useful,comments
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,01/31/2017,NAN,STAT231,1.0,0,1,1,Mandatory,Yes,No,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,Stubborn and unaccommodating professor. Not willing to help students who approach her. Doesn\'t consider student feedback at all -- 0/10 would not recommend
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,01/24/2017,NAN,STAT231,1.0,0,1,3,Mandatory,Yes,No,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,"Extremely rude professor. Not very helpful to student responses, more often to just respond with a snark comment. Poor teaching skills, and course coordination skills. Doesn\'t listen to student feedback."
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,01/13/2017,NAN,STAT231,1.0,0,1,2,Mandatory,Yes,No,A+,SKIP CLASS? YOU WON\'T PASS.  PARTICIPATION MATTERS  GET READY TO READ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,Dont know why she appears to be so mean on our marks: the lecture room is far from the other lecture buildings but she will always start the participation questions at the very beginning of the class? She doesn\'t consider if people would get injured on a slippery road when rushing from another classroom far from hers. Tends to give everyone lowmark
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,01/13/2017,NAN,STAT231,1.0,0,1,3,Not Mandatory,Yes,No,A,SKIP CLASS? YOU WON\'T PASS.  PARTICIPATION MATTERS,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,The meanest professor I have ever encountered at UW. Never put her feet into students\' shoes!!! Switched out of her section after she mocked at me because I got one clicker question wrong!!!
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,12/13/2016,NAN,STAT231,1.0,0,1,4,Mandatory,Yes,No,A-,PARTICIPATION MATTERS  TOUGH GRADER,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Extremely disappointed and upset with Cyntha\'s teaching/behaviour this term. Questions on tests are misleading, marking schemes are strict, and do not follow the nature of the question asked. Rude on class forums, over email, and in person. Extremely unprofessional, and makes people feel degraded with how sarcastic, unhelpful, and mean she is."
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,11/12/2016,NAN,STAT231,3.0,0,1,4,Not Mandatory,Yes,Yes,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,"Enjoys her work, makes the tutorials fun. Approachable, and understandable."
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,04/08/2016,NAN,STAT230,4.0,0,1,2,Not Mandatory,Yes,Yes,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,"I took STATS 230 and 231 with her.. Don\'t know what people are complaining about. She is really nice in class. If you focus on the material and actually go to class with a positive attitude, she will guide you through and help you learn! I went to office hours once and she was really patient. sometimes rude on piazza though."
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,01/29/2016,NAN,STAT230,1.5,0,1,5,,Yes,,A,LECTURE HEAVY  PARTICIPATION MATTERS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,"Not a fan. Degrades students regularly like she\'s trying to be cool, but it really is just rude. Also extremely rude on Piazza - a simple yes or no is fine, but she gets extremely sarcastic. ""Does that make any sense??????????"" Spends more time talking about her personal life than teaching, focuses on all the wrong things. Avoiding her for STAT 231"
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,11/05/2015,NAN,STAT231,1.0,0,1,1,Not Mandatory,Yes,,WD,TOUGH GRADER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,Most terrible so-called prof in UW
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,11/04/2015,NAN,STAT230,1.0,0,1,5,Mandatory,Yes,,A+,TOUGH GRADER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,terrible old whatever
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,11/04/2015,NAN,STAT230,1.0,0,1,5,Mandatory,Yes,,A+,SKIP CLASS? YOU WON\'T PASS.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,terrible teacher
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,04/22/2015,NAN,STAT231,1.0,0,1,5,Not Mandatory,Yes,Yes,A+,GET READY TO READ  TOUGH GRADER,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Very terrible and awful prof. ever seen so far. Not helpful and rude on piazza and office hours. Wait for Surya Banerjee\'s term.
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,03/28/2015,NAN,STAT231,1.0,0,1,5,,Yes,,,TOUGH GRADER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,"Out of the 20 class I\'ve taken so far she\'s the worst teacher ever, class averages are low even when she\'s not your professor just because she has a tough marking scheme as well as tests. Like everyone else says, don\'t even bother asking questions she\'ll say she explained it in class already or tell you to go to the website"
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,01/30/2015,NAN,STAT231,1.0,0,1,5,,Yes,,Not,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,terrible teacher.
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,11/13/2014,NAN,STAT230,1.0,0,1,4,,Yes,,,TOUGH GRADER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"It\'s like she enjoys seeing her students fail. Don\'t bother asking her questions, she will just say she already explained it in class and make you feel stupid. Go ask the TAs instead."
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,12/01/2011,NAN,STAT330,4.5,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,She is a very responsible teacher. She explains everything clearly. Don\'t know why some people think she is bad...I love her jokes too.
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,11/07/2011,NAN,STAT330,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"I love this prof so much cuz she has solid skills on the distributional probability, estimation and hypothesis testing. You MUST ATTEND her lectures since the notes provided is SUPPLEMENTARY. taking her lectures is the way to love stat and definitely enjoy it =) PS: STUDY HARD AND DO EXERCISE!"
Cyntha  Struthers,University of Waterloo,Mathematics department, Waterloo, ON,6,3.1,25%,3.3,Tough Grader (7)  Participation matters (4)  Skip class? You won\'t pass. (3)  Get ready to read (2)  LECTURE HEAVY (1),0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,7,115,06/05/2011,NAN,STAT450,4.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,"Excellent lecturer. This course is not impossible, but requires substantial time commitment. MUST ATTEND CLASS since the course notes package does not present any answers to example questions (same for 330)."
Fergus  Clydesdale,University of Massachusetts,Science department, Amherst, MA,4,4.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11/06/2007,NAN,FDSCI101,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"go to class, take notes & you\'ll do well. There are suggested online readings that are helpful for the midterm but not mandatory. Shows a lot of videos that aren\'t mentioned on the exam so you don\'t need to come to class those days. Only midterm & final determines grade so be careful. Clydesdale makes classes funny and enjoyable. take this class!!"
Fergus  Clydesdale,University of Massachusetts,Science department, Amherst, MA,4,4.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,04/09/2006,NAN,FOODSCI101,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"He is an awesome professor! He actually helped designed the food pyramid so you know he knows what he\'s talking about. Great at explaining things and making class entertaining. Smart, funny guy."
Fergus  Clydesdale,University of Massachusetts,Science department, Amherst, MA,4,4.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,01/24/2006,NAN,FOODSCI101,4.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Awesome guy... easy class... Just one little packet to read... and go to lectures they\'re funny... he loves telling stories about people getting explosive and uncontrollable.. umm flatulence.
Fergus  Clydesdale,University of Massachusetts,Science department, Amherst, MA,4,4.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12/16/2005,NAN,FOODSCI101,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Do you wanna laugh? Take his class. It was the best class i\'ve had so far, b/c not only did i laugh, but i learned too. A very important combination."
Fergus  Clydesdale,University of Massachusetts,Science department, Amherst, MA,4,4.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,09/14/2005,NAN,FOODSCI101,5.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,best class and teacher ever. don\'t front this guy rules
Fergus  Clydesdale,University of Massachusetts,Science department, Amherst, MA,4,4.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12/21/2004,NAN,FOODSCI101,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I love Fergus, he is my favorite teacher yet. Has so many funny stories to tell you will actually want to go to class to hear them. Really interesting stuff too."
Fergus  Clydesdale,University of Massachusetts,Science department, Amherst, MA,4,4.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11/03/2004,NAN,FOODS101,5.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"best teacher I\'ve had so far...so adorable and really funny. Just a genuinely nice, jolly guy. You don\'t have to read at all for the class..just go to the lectures and it\'s all good."
Fergus  Clydesdale,University of Massachusetts,Science department, Amherst, MA,4,4.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10/11/2004,NAN,FOODSCI,4.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The guy really tries to make the course fun. He is really helpful.
Fergus  Clydesdale,University of Massachusetts,Science department, Amherst, MA,4,4.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,07/14/2003,NAN,FDSCI101,4.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hmmm what to say? Really funny guy. Teaches really boring material but tries to make it interesting. Switched half way thru the semester with some guy who SUCKED. Sometimes Fergus can drone on and on about stuff you\'ll never remmeber but hes a good gu
Michael  Coblyn,University of Massachusetts,Fine Arts department, Amherst, MA,7,4.9,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,04/21/2010,NAN,ARTPAIN,4.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael was a great teacher.
Michael  Coblyn,University of Massachusetts,Fine Arts department, Amherst, MA,7,4.9,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12/10/2008,NAN,PAINTIII,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great instructor. Michael is very helpful and takes the time to make sure everyone\'s on the same page. HOWEVER... He\'s not dependable. Never ask him for anything, especially letters of recommendation... he nearly cost me my acceptance to graduate schools! HE TOOK OVER THREE MONTHS... and even then, was late by 2 weeks!! Never again."
Michael  Coblyn,University of Massachusetts,Fine Arts department, Amherst, MA,7,4.9,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11/04/2005,NAN,220,5.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Michael is the MAN - GET IN HIS CLASS
Michael  Coblyn,University of Massachusetts,Fine Arts department, Amherst, MA,7,4.9,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,08/31/2005,NAN,SUMMERSTUDIO,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Smart, clear, helpful, and constructive. I look forward to another class with him this upcoming semester."
Michael  Coblyn,University of Massachusetts,Fine Arts department, Amherst, MA,7,4.9,,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,04/14/2003,NAN,FOUNDATION,5.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,foundations and painting 101. i love this man! best teacher ever.
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,06/14/2009,NAN,MMBFINI,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Very helpful, very kind, very fair. Writes alot of good notes on the board. explains everything clearly. always glad to help at office hours with anything. HW is not that much, but can be difficult. takes attendance 5-8 times per semester. drops the lowest midterm grade. STUDY, ask lots of questions, go to office hours, and u\'ll get A-/A."
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,07/01/2008,NAN,MTRU3002,4.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Two thumbs up.
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,04/03/2008,NAN,MTRU3002,4.5,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Had her for Diff Eq. She was amazing. Shes an awesome teacher and I actually am taking a math class next year specifically because she\'s teaching it. Attendance isnt mandatory, she curves tests, and she\'s usually chill about accepting weekly homework late..."
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11/19/2007,NAN,MTRU1109,3.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shes cool her class can get boring but she doesnt want you to fail... your going to have to study in this class.
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,04/11/2007,NAN,MTRU1109,4.5,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good teacher. Sometimes hard to follow, but will go over everything in her office hours. 3 tests, but she drops 1. Homework problems are a little much, but you get used to them. I\'d take her again"
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,03/28/2007,NAN,MTRU1109,3.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Don\'t listen to the bad reviews. She\'s not the easiest prof at Fordham but she knows how to teach. She writes/speaks VERY fast but, her notes prepares you for the exams. The lowest exam grade (excluding final) is dropped. You\'ll get a great grade if you do the hw & study. take her!!!!"
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,01/19/2007,NAN,MATHII,4.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ms. Girardi is a great teacher, take her if you can. Unlike many teachers, she genuinely wants you to do good in her class. I did very little work and I ended up with a B, so if you\'re looking for a pretty easy grade then take her class."
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,01/10/2007,NAN,MTRU1010,1.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"terrible teacher, but she does let you redo your homeworks to get credit back, and corrections on the midterm which is something that no teacher ever does, so she tries to see you do well, but the fact that it has to come to that bc she doesnt know how to teach is bad. you will hate this class with a passion if you take it, and she plays favorites"
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,01/04/2007,NAN,MTRU005,2.5,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"She gives a lot of homework and the homework is taken very seriously because it is seriously graded by her grader. Her tests very comprehensive and long thus you need to study and take copious notes in her class. No midterm, but there are 3 tests and 1 final. She has no personality; can be sardonic and indifferent sometimes."
Theresa  Girardi,Fordham University - Rose Hill,Mathematics department, Bronx, NY,4,3.8,,2.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12/27/2006,NAN,METHBUS1,4.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Math Methods Business I: very good teacher. She goes at the rate the class needs, but wont stay too l ong on difficult material, you need to go in for extra help. she\'s very very nice, funny at times, and her tests aren\'t too bad. Usually they are curved a lot, which is great, but if you need help ask in class before it becomes too confusing"
